Epoch,LR,Train Loss,Train Acc,Val Loss,Val Acc
280,0.01677780712757553,0.5598661920029366,0.7241595369677518,0.6250002994708755,0.7812904792746114
285,0.016384025391949518,0.5562542131095618,0.7220904968400934,0.615449543222013,0.7826262953367875
290,0.01598927910652042,0.5473296242324011,0.7400266856591629,0.6250721431322821,0.7832334844559585
295,0.015593843376394032,0.5375771743280713,0.7382551545694683,0.692790330054692,0.7599174222797928
300,0.015197993787161372,0.5339820175983345,0.7273690284076054,0.68673482712918,0.7584601683937824
305,0.014802006212838604,0.5146145959947381,0.7305920429855483,0.6461336237952654,0.7757852979274611
310,0.014406156623605946,0.5030705846631898,0.7470812560290657,0.6243067469660173,0.7839621113989638
315,0.01401072089347956,0.5022169086583442,0.7463645297103344,0.650452409808191,0.7780926165803109
320,0.013615974608050455,0.5017789927845336,0.7421498183391784,0.6562196192925149,0.7733970207253886
325,0.013222192872424448,0.49768145572294353,0.761100242514943,0.6623494231909359,0.7680132772020726
330,0.012829650119496884,0.486454665831739,0.7533875460913623,0.6411467913364499,0.7815738341968912
335,0.012438619918695926,0.48512169188393706,0.758598461968428,0.657043203151751,0.7760686528497409
340,0.012049374785327568,0.47570972843401704,0.7541899189513257,0.6664928456700836,0.7737613341968912
345,0.011662185990655273,0.4660218094966606,0.7599778220535336,0.6326535043494843,0.7873623704663213
350,0.01127732337284663,0.4637049188705974,0.7565158987026803,0.7327146243612846,0.7527525906735751
355,0.010895055148918748,0.4423981613330714,0.7725498327638589,0.6256143556222551,0.7921389248704663
360,0.010515647727813434,0.44153244747833403,0.765995618503259,0.6057176395883986,0.802461139896373
365,0.010139365524732501,0.430435255218634,0.7607080715103542,0.6552467233081556,0.7844073834196891
370,0.009766470776862487,0.4219321417919874,0.7702463915759865,0.629990812584063,0.7893863341968912
375,0.009397223360617317,0.4166792776747317,0.7837514988144716,0.6366880473154815,0.7842454663212435
380,0.009031880610526177,0.3998159465446873,0.7947999026334057,0.6904821980628788,0.7755019430051814
385,0.008670697139892925,0.38881484828596846,0.7818447363438844,0.6173134478571501,0.7989799222797928
390,0.008313924663351919,0.3787562438613951,0.7927083239422652,0.658233146824985,0.7784164507772021
395,0.007961811821443999,0.3824414271987964,0.794696225241388,0.6849030136984865,0.7738018134715026
400,0.007614604007334859,0.3570206350595872,0.7909277774271779,0.6542958855783384,0.7874838082901554
405,0.00727254319579655,0.3562090317846014,0.799920664256543,0.6393992640464108,0.7905602331606217
410,0.006935867774571336,0.3532797955863541,0.8011422543972737,0.657265978040164,0.7879290803108808
415,0.006604812378235374,0.33007266337238367,0.8140207895709559,0.6623779236884315,0.7869170984455959
