Epoch,LR,Train Loss,Train Acc,Val Loss,Val Acc
1,1e-05,1.7021707920276974,14.28384665320254,1.8656643000600253,10.747247409326425
2,6.799999999999999e-05,1.503603049933876,18.602135025966533,1.7807392899545362,24.453529792746114
3,0.00012599999999999997,1.0684465417542763,38.45931909982689,1.4348782786587977,48.61156088082902
4,0.00018399999999999995,0.8561803577516166,47.16081217541835,1.2465587369518576,57.31460492227979
5,0.00024199999999999995,0.7179117413808415,53.90625,1.0878819183596058,63.05861398963731
6,0.0003,0.6348759085391377,58.17269547028275,0.9996820658715586,66.23218911917098
7,0.0002999920495579992,0.585895132028379,60.48759376803231,0.9476098940548502,68.57593911917098
8,0.00029996819910385256,0.5508622019984305,62.37963430467398,0.9099957962457689,69.92794689119171
9,0.00029992845125303107,0.5251617115560598,63.93582299480669,0.8789464220250208,71.32852979274611
10,0.00029987281036433446,0.5058934010621171,64.74412146566648,0.8589051189624892,72.07334844559585
11,0.0002998012825394132,0.49538193578174605,65.2643537218696,0.8445158490013582,72.66839378238342
12,0.00029971387562209936,0.48136931713036357,66.07084896133873,0.8311873519590481,73.17438471502591
13,0.00029961059919754636,0.473845988625969,66.39452899596075,0.8237366189340545,73.70871113989638
14,0.0002994914645911781,0.4646956401017795,66.85570542412002,0.8140556995655589,74.12159974093264
15,0.00029935648486744657,0.45828858178927934,67.40298615118292,0.8065784326103067,74.43733808290155
16,0.0002992056748283996,0.4525119771700475,67.72846941719561,0.799852312016518,74.90284974093264
17,0.00029903905101205745,0.4463383690859806,68.22435804962493,0.7927448328758151,75.19025259067358
18,0.00029885663169059926,0.44396776937709265,68.04493652625504,0.79092376984154,75.35216968911917
19,0.0002986584368683593,0.4381515164803165,68.34968263127524,0.7852700248437842,75.60314119170984
20,0.0002984444882796333,0.4348035121559065,68.82303087132141,0.7805328553088897,75.66386010362694
21,0.00029821480938629495,0.43021494465940824,68.94835545297173,0.7750709529174733,75.87435233160622
22,0.0002979694253752232,0.4255404975168532,69.3301896999423,0.7692023856381986,76.14556347150258
23,0.00029770836315554,0.4248228974562983,69.03310732833238,0.766958808709766,76.30748056994818
24,0.00029743165135565986,0.4184761666313923,69.43883439122908,0.7608451605460804,76.43296632124353
25,0.00029713932032014967,0.4168288161428898,69.48707083092903,0.7587825476235367,76.6029792746114
26,0.0002968314021064018,0.4158067892241602,69.74718695903059,0.7561271221719567,76.70012953367876
27,0.00029650793048111837,0.4115861650992699,69.7652192729371,0.7538268149593951,76.764896373057
28,0.0002961689409166082,0.4068795258154586,70.33278635314484,0.7502225195226583,76.91466968911917
29,0.0002958144705868972,0.4053017764023908,70.37741633006347,0.7455107439598889,77.04825129533678
30,0.0002954445583636515,0.4023827081691287,70.56134593190998,0.7438633025001368,77.14540155440415
31,0.00029505924481191485,0.4006000747114196,70.40491560877092,0.7412825483114608,77.28707901554404
32,0.0002946585721856604,0.39811044609291285,70.67494950952106,0.7374708149678658,77.40851683937824
33,0.00029424258442315674,0.39770438383987405,70.87465738603578,0.7364419961801774,77.63115284974093
34,0.0002938113271421497,0.3943779195749684,70.84265002885171,0.7347683763527191,77.60686528497409
35,0.0002933648476348601,0.3931019648241037,71.09420080784766,0.7322563815070557,77.77283031088083
36,0.00029290319486279724,0.3879346511387457,71.22989396999424,0.7282382063953678,77.82950129533678
37,0.0002924264194513899,0.3857030588897043,71.62119518176573,0.7266964863194394,77.91450777202073
38,0.00029193457368443474,0.3852706741610412,71.28444171956146,0.7245162299259956,78.05213730569949
39,0.0002914277114983627,0.38303574686466924,71.64418638199653,0.7222907356145777,78.10476036269431
40,0.00029090588847632424,0.3815909995607692,71.65861223312176,0.7205771185419102,78.08047279792746
41,0.0002903691618420942,0.3818512838129631,71.69602928447779,0.7198702476030804,78.35573186528498
42,0.0002898175904537964,0.37955845316653813,71.5251731102135,0.7166846367130008,78.35977979274611
43,0.00028925123479744925,0.3767352736035369,71.95794864397,0.713724284514862,78.50145725388602
44,0.00028867015698033253,0.3757934959855767,71.94712925562608,0.7138702657672099,78.47716968911917
45,0.0002880744207241772,0.3728516065239889,71.9687680323139,0.7127903000369591,78.61884715025907
46,0.00028746409135817707,0.3719120219594918,72.40064195037507,0.7111854993887825,78.6633743523316
47,0.0002868392358118249,0.36973567195107704,72.27261252163878,0.7090258814703306,78.7443329015544
48,0.0002861999226075728,0.37260482518515076,72.05892960184651,0.7071506589689712,78.67147020725389
49,0.00028554622185331807,0.36639760455801285,72.51334391229082,0.7063952032959214,78.79290803108809
50,0.0002848782052347148,0.3647855883018171,72.80141012694749,0.704824228399467,78.90220207253886
51,0.0002841959460073133,0.36355408014105156,72.65670080784766,0.7043030250219174,78.98316062176166
52,0.0002834995189885261,0.35926573011493207,73.05431332948643,0.7008032287263499,78.77671632124353
53,0.0002827890005494238,0.362639700223257,72.63145556837853,0.7018921751857112,78.96696891191709
54,0.0002820644686063602,0.3574228925158609,72.99886396422389,0.6992309094440443,79.08840673575129
55,0.00028132600261242746,0.35498998224503103,73.18189195037507,0.6963428604209052,79.09245466321244
56,0.0002805736835487436,0.355774260514598,72.7964512406232,0.6976491641349744,79.17341321243524
57,0.0002798075939155718,0.35214819644448286,73.50106390652049,0.6954760924753748,79.11674222797927
58,0.0002790278177232735,0.3535403561371551,73.29594633583382,0.6948175841623946,79.28270725388602
59,0.00027823444048309524,0.3518290969812399,73.4167628390075,0.6926706243171284,79.25032383419689
60,0.0002774275491977922,0.35384199443819786,73.5533576168494,0.694893628416747,79.28675518134715
61,0.00027660723235208647,0.3503163213042496,73.46004039238315,0.6914355907531291,79.4041450777202
62,0.0002757735799029644,0.34824759171995134,73.3387730813618,0.6899343096298874,79.33533031088083
63,0.00027492668326981143,0.34739369088628014,73.3788949798038,0.688365708399622,79.42843264248705
64,0.00027406663532438707,0.34541704229455905,73.70212420657819,0.6873695944373163,79.42438471502591
65,0.0002731935303806403,0.34593861160689154,73.56192296595499,0.6889898707713796,79.57011010362694
66,0.0002723074641843674,0.34310610091611443,73.81708020773226,0.6858523258736714,79.57011010362694
67,0.0002714085339027116,0.34280811020522983,73.82654717253318,0.6863341730261714,79.74821891191709
68,0.00027049683811350845,0.3410098535076979,73.88019330640508,0.6839011412287623,79.64297279792746
69,0.00026957247679447504,0.33967556170710783,73.98523153491055,0.683200597338417,79.73202720207254
70,0.00026863555131224676,0.33790982495810656,74.06502452394692,0.6825018764468672,79.78869818652849
71,0.00026768616441126075,0.3356203184701154,74.19756203115983,0.6806554650704477,79.79274611398964
72,0.0002667244202024894,0.3393338421317741,74.33190276976342,0.6809464647323665,79.79274611398964
73,0.0002657504241520231,0.33525850897492593,73.97305972302365,0.679125222710439,79.95466321243524
74,0.00026476428306950465,0.33488373946456534,74.37698355452972,0.6792456909550904,79.87775259067358
75,0.0002637661050964166,0.3339263243075144,74.44505553952683,0.6781751859180359,80.01538212435233
76,0.0002627559996942222,0.33164324780063037,74.7331217541835,0.6796079967846524,79.99109455958549
77,0.00026173407763236143,0.3321916814850492,74.25751947489901,0.677640516967199,80.01943005181347
78,0.00026070045097610465,0.3273194434343737,74.56902769763416,0.6757890703687396,80.03157383419689
79,0.0002596552330742625,0.32844513824851235,74.58165031736873,0.6754802216828796,79.88584844559585
80,0.00025859853854675647,0.3305279610122877,74.48472663012117,0.6766652886422805,80.01538212435233
81,0.00025753048327204934,0.3255940191265017,74.71914671090595,0.6750756933165647,80.0113341968912
82,0.000256451184374438,0.3241162224582988,74.8561922965955,0.6752552013709138,80.16920336787565
83,0.000255360760211209,0.32551729957913295,74.672262694749,0.6732298512918962,80.05181347150258
84,0.00025425933035965983,0.3243600298557592,74.72500721292556,0.6723462084761864,79.99919041450777
85,0.0002531470156039858,0.32380016853272986,74.63619806693595,0.6726859026236237,80.08419689119171
86,0.0002520239379220344,0.32340440335503495,75.0915139930756,0.6732828484298033,80.20563471502591
87,0.0002508902204719295,0.320349471480196,75.14155366416618,0.6726706657230546,80.25825777202073
88,0.00024974598757856526,0.3205140327472633,75.0207371609925,0.670280282535238,80.27444948186529
89,0.0002485913647199728,0.32108035244357186,74.69345066358915,0.6704842537988962,80.27849740932642
90,0.00024742647851355997,0.3179823685291267,75.25245239469129,0.6703757524799189,80.36755181347151
91,0.0002462514567022264,0.3196835761838224,75.11089873052511,0.6699976081829615,80.29064119170984
92,0.000245066428140355,0.3182288083907236,75.57748485285632,0.6706778436628957,80.35540803108809
93,0.00024387152277968157,0.3156193039034463,75.59777120600116,0.6691790998483877,80.49303756476684
