Epoch,LR,Train Loss,Train Acc,Val Loss,Val Acc
1,0.0001,0.9994924327265094,42.24204774956723,1.8428531744775765,15.611061552185548
2,0.00108,0.8871450974668854,45.817855597230235,1.7839076189352507,20.495093666369314
3,0.0020599999999999998,0.639008481908897,57.4748449221004,1.5010726016935336,42.283675289919714
4,0.0030399999999999997,0.5136580769933515,62.276399307559146,1.4234408026396643,47.94826048171276
5,0.00402,0.46244132846370295,64.81895556837853,1.3944796655563028,50.4014272970562
6,0.005,0.4256197128722211,66.50227207155223,1.405130998828813,50.91436217662801
7,0.004980326179779623,0.40425401746332473,67.92998052510099,1.4096442753454068,51.56110615521855
8,0.004921614987015935,0.38281522388583444,69.06962276399308,1.3767692608348394,54.014272970562
9,0.004824792332291187,0.3690158952461782,69.27113387189844,1.3738609404036448,54.482604817127566
10,0.00469138516670944,0.36044668596919327,69.86935588574725,1.3688169331235827,54.772524531668154
11,0.004523497400965494,0.34931222156799396,70.81560155799193,1.3824156798176421,54.058876003568244
12,0.004323776725416422,0.3379443470201634,70.81740478938258,1.352542007745748,56.17752007136485
13,0.004095372854422981,0.3274751247991837,71.73389714368147,1.34033397448903,56.400535236396074
14,0.003841887853472597,0.318799334174625,71.93946552221581,1.344908711263689,56.69045495093666
15,0.003567319332454857,0.31148624479173065,72.21896638776688,1.3481471083400294,56.355932203389834
16,0.0032759974009654944,0.30544498695283095,72.2735141373341,1.3652510522839005,55.59768064228368
17,0.0029725163798913837,0.2971883345415748,72.73108410271206,1.3605741761179506,55.50847457627118
18,0.0026616623462256375,0.2920889439468637,73.10525461627236,1.3438186451965524,56.48974130240856
19,0.0023483376537743635,0.28443650223918804,73.0182487016734,1.3324501181584611,57.515611061552185
20,0.0020374836201086173,0.27475233301326885,73.89777481246394,1.3315338139338329,57.270294380017845
21,0.0017340025990345072,0.2677529248002158,74.21424192152337,1.3175278561759698,57.58251561106155
22,0.001442680667545144,0.2574447312451946,74.84447129255626,1.323200506998108,57.67172167707404
23,0.0011681121465274029,0.2527904105499017,75.20376514714368,1.3151794623095048,57.270294380017845
24,0.0009146271455770192,0.24371673323136667,75.9092794287363,1.3269846526030236,57.515611061552185
25,0.0006862232745835789,0.23799646191838517,76.02017815926139,1.350319468687944,56.088314005352366
